"pathway_id","pathway_name","gene_id","pathway_type","NES","pvalue"
"R-HSA-1474228","Degradation of the extracellular matrix","164656","Reactome",1.68405591161126,1.20644568821907e-06
"R-HSA-1474228","Degradation of the extracellular matrix","1290","Reactome",1.68405591161126,1.20644568821907e-06
"R-HSA-1474228","Degradation of the extracellular matrix","1303","Reactome",1.68405591161126,1.20644568821907e-06
"R-HSA-1474228","Degradation of the extracellular matrix","176","Reactome",1.68405591161126,1.20644568821907e-06
"R-HSA-1474228","Degradation of the extracellular matrix","2335","Reactome",1.68405591161126,1.20644568821907e-06
"R-HSA-1474228","Degradation of the extracellular matrix","222663","Reactome",1.68405591161126,1.20644568821907e-06
"R-HSA-1474228","Degradation of the extracellular matrix","4320","Reactome",1.68405591161126,1.20644568821907e-06
"R-HSA-1474228","Degradation of the extracellular matrix","147968","Reactome",1.68405591161126,1.20644568821907e-06
"R-HSA-1474228","Degradation of the extracellular matrix","1634","Reactome",1.68405591161126,1.20644568821907e-06
"R-HSA-1474228","Degradation of the extracellular matrix","80274","Reactome",1.68405591161126,1.20644568821907e-06
"R-HSA-1474228","Degradation of the extracellular matrix","1991","Reactome",1.68405591161126,1.20644568821907e-06
"R-HSA-1474228","Degradation of the extracellular matrix","1293","Reactome",1.68405591161126,1.20644568821907e-06
"R-HSA-1474228","Degradation of the extracellular matrix","11096","Reactome",1.68405591161126,1.20644568821907e-06
"R-HSA-1474228","Degradation of the extracellular matrix","10893","Reactome",1.68405591161126,1.20644568821907e-06
"R-HSA-1474228","Degradation of the extracellular matrix","9507","Reactome",1.68405591161126,1.20644568821907e-06
"R-HSA-418594","G alpha (i) signalling events","6363","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","84152","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","6288","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","6357","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","10563","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","27198","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","4986","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","623","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","5368","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","6360","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","338442","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","150","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","51083","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","624","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","1269","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","5733","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","26166","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","140","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","5196","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","3351","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","5995","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","719","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","5473","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","2359","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","5996","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","2918","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","9560","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","1233","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","2769","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","2358","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","6368","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","3577","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","6366","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","718","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","64805","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","57121","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","728","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","56670","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","2833","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","3579","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","2357","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","6351","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","9170","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","3627","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","4283","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","5577","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","10287","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","5321","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","5330","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","4987","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","8843","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","6714","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","5580","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","301","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","9290","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","3576","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","8698","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","2861","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","58191","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","63940","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","64407","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","56477","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","729230","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","1902","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","53829","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","9294","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-418594","G alpha (i) signalling events","27199","Reactome",1.55485774480892,1.3775700453848e-06
"R-HSA-4085377","SUMOylation of SUMOylation proteins","9688","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-4085377","SUMOylation of SUMOylation proteins","348995","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-4085377","SUMOylation of SUMOylation proteins","81929","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-4085377","SUMOylation of SUMOylation proteins","55706","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-4085377","SUMOylation of SUMOylation proteins","7175","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-4085377","SUMOylation of SUMOylation proteins","23165","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-4085377","SUMOylation of SUMOylation proteins","9631","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-4085377","SUMOylation of SUMOylation proteins","129401","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-4085377","SUMOylation of SUMOylation proteins","53371","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-4085377","SUMOylation of SUMOylation proteins","10210","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-4085377","SUMOylation of SUMOylation proteins","7341","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-4085377","SUMOylation of SUMOylation proteins","55746","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-4085377","SUMOylation of SUMOylation proteins","9972","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-4085377","SUMOylation of SUMOylation proteins","79023","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-4085377","SUMOylation of SUMOylation proteins","9818","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-4085377","SUMOylation of SUMOylation proteins","5903","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-165054","Rev-mediated nuclear export of HIV RNA","5905","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-165054","Rev-mediated nuclear export of HIV RNA","1104","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-165054","Rev-mediated nuclear export of HIV RNA","9688","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-165054","Rev-mediated nuclear export of HIV RNA","348995","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-165054","Rev-mediated nuclear export of HIV RNA","81929","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-165054","Rev-mediated nuclear export of HIV RNA","55706","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-165054","Rev-mediated nuclear export of HIV RNA","7175","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-165054","Rev-mediated nuclear export of HIV RNA","23165","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-165054","Rev-mediated nuclear export of HIV RNA","9631","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-165054","Rev-mediated nuclear export of HIV RNA","129401","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-165054","Rev-mediated nuclear export of HIV RNA","53371","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-165054","Rev-mediated nuclear export of HIV RNA","55746","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-165054","Rev-mediated nuclear export of HIV RNA","9972","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-165054","Rev-mediated nuclear export of HIV RNA","79023","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-165054","Rev-mediated nuclear export of HIV RNA","9818","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-165054","Rev-mediated nuclear export of HIV RNA","5903","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-177243","Interactions of Rev with host cellular proteins","5905","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-177243","Interactions of Rev with host cellular proteins","1104","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-177243","Interactions of Rev with host cellular proteins","9688","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-177243","Interactions of Rev with host cellular proteins","348995","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-177243","Interactions of Rev with host cellular proteins","81929","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-177243","Interactions of Rev with host cellular proteins","55706","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-177243","Interactions of Rev with host cellular proteins","7175","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-177243","Interactions of Rev with host cellular proteins","23165","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-177243","Interactions of Rev with host cellular proteins","9631","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-177243","Interactions of Rev with host cellular proteins","129401","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-177243","Interactions of Rev with host cellular proteins","53371","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-177243","Interactions of Rev with host cellular proteins","55746","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-177243","Interactions of Rev with host cellular proteins","9972","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-177243","Interactions of Rev with host cellular proteins","79023","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-177243","Interactions of Rev with host cellular proteins","9818","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-177243","Interactions of Rev with host cellular proteins","5903","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-3301854","Nuclear Pore Complex (NPC) Disassembly","9688","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-3301854","Nuclear Pore Complex (NPC) Disassembly","348995","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-3301854","Nuclear Pore Complex (NPC) Disassembly","81929","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-3301854","Nuclear Pore Complex (NPC) Disassembly","55706","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-3301854","Nuclear Pore Complex (NPC) Disassembly","7175","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-3301854","Nuclear Pore Complex (NPC) Disassembly","23165","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-3301854","Nuclear Pore Complex (NPC) Disassembly","9631","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-3301854","Nuclear Pore Complex (NPC) Disassembly","129401","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-3301854","Nuclear Pore Complex (NPC) Disassembly","53371","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-3301854","Nuclear Pore Complex (NPC) Disassembly","55746","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-3301854","Nuclear Pore Complex (NPC) Disassembly","9972","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-3301854","Nuclear Pore Complex (NPC) Disassembly","79023","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-3301854","Nuclear Pore Complex (NPC) Disassembly","9818","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-3301854","Nuclear Pore Complex (NPC) Disassembly","91754","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-3301854","Nuclear Pore Complex (NPC) Disassembly","140609","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-3301854","Nuclear Pore Complex (NPC) Disassembly","5903","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-180910","Vpr-mediated nuclear import of PICs","9688","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-180910","Vpr-mediated nuclear import of PICs","348995","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-180910","Vpr-mediated nuclear import of PICs","81929","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-180910","Vpr-mediated nuclear import of PICs","55706","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-180910","Vpr-mediated nuclear import of PICs","7175","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-180910","Vpr-mediated nuclear import of PICs","23165","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-180910","Vpr-mediated nuclear import of PICs","9631","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-180910","Vpr-mediated nuclear import of PICs","129401","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-180910","Vpr-mediated nuclear import of PICs","11168","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-180910","Vpr-mediated nuclear import of PICs","53371","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-180910","Vpr-mediated nuclear import of PICs","55746","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-180910","Vpr-mediated nuclear import of PICs","9972","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-180910","Vpr-mediated nuclear import of PICs","79023","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-180910","Vpr-mediated nuclear import of PICs","9818","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-180910","Vpr-mediated nuclear import of PICs","5903","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-180910","Vpr-mediated nuclear import of PICs","3159","Reactome",-2.92592176401757,1.68100675525422e-06
"R-HSA-6790901","rRNA modification in the nucleus and cytosol","2091","Reactome",-2.84062732467634,1.9709959858332e-06
"R-HSA-6790901","rRNA modification in the nucleus and cytosol","51504","Reactome",-2.84062732467634,1.9709959858332e-06
"R-HSA-6790901","rRNA modification in the nucleus and cytosol","51096","Reactome",-2.84062732467634,1.9709959858332e-06
"R-HSA-6790901","rRNA modification in the nucleus and cytosol","1736","Reactome",-2.84062732467634,1.9709959858332e-06
"R-HSA-6790901","rRNA modification in the nucleus and cytosol","84135","Reactome",-2.84062732467634,1.9709959858332e-06
"R-HSA-6790901","rRNA modification in the nucleus and cytosol","10199","Reactome",-2.84062732467634,1.9709959858332e-06
"R-HSA-6790901","rRNA modification in the nucleus and cytosol","27340","Reactome",-2.84062732467634,1.9709959858332e-06
"R-HSA-6790901","rRNA modification in the nucleus and cytosol","8602","Reactome",-2.84062732467634,1.9709959858332e-06
"R-HSA-6790901","rRNA modification in the nucleus and cytosol","11056","Reactome",-2.84062732467634,1.9709959858332e-06
"R-HSA-6790901","rRNA modification in the nucleus and cytosol","9790","Reactome",-2.84062732467634,1.9709959858332e-06
"R-HSA-6790901","rRNA modification in the nucleus and cytosol","88745","Reactome",-2.84062732467634,1.9709959858332e-06
"R-HSA-6790901","rRNA modification in the nucleus and cytosol","9724","Reactome",-2.84062732467634,1.9709959858332e-06
"R-HSA-6790901","rRNA modification in the nucleus and cytosol","23160","Reactome",-2.84062732467634,1.9709959858332e-06
"R-HSA-6790901","rRNA modification in the nucleus and cytosol","25926","Reactome",-2.84062732467634,1.9709959858332e-06
"R-HSA-6790901","rRNA modification in the nucleus and cytosol","55623","Reactome",-2.84062732467634,1.9709959858332e-06
"R-HSA-6790901","rRNA modification in the nucleus and cytosol","134430","Reactome",-2.84062732467634,1.9709959858332e-06
"R-HSA-6790901","rRNA modification in the nucleus and cytosol","51202","Reactome",-2.84062732467634,1.9709959858332e-06
"R-HSA-6790901","rRNA modification in the nucleus and cytosol","10171","Reactome",-2.84062732467634,1.9709959858332e-06
"R-HSA-6790901","rRNA modification in the nucleus and cytosol","51118","Reactome",-2.84062732467634,1.9709959858332e-06
"R-HSA-6790901","rRNA modification in the nucleus and cytosol","11103","Reactome",-2.84062732467634,1.9709959858332e-06
"R-HSA-72702","Ribosomal scanning and start codon recognition","10480","Reactome",-2.90560676104444,2.09385075739706e-06
"R-HSA-72702","Ribosomal scanning and start codon recognition","8667","Reactome",-2.90560676104444,2.09385075739706e-06
"R-HSA-72702","Ribosomal scanning and start codon recognition","8665","Reactome",-2.90560676104444,2.09385075739706e-06
"R-HSA-72702","Ribosomal scanning and start codon recognition","3646","Reactome",-2.90560676104444,2.09385075739706e-06
"R-HSA-72702","Ribosomal scanning and start codon recognition","1965","Reactome",-2.90560676104444,2.09385075739706e-06
"R-HSA-72702","Ribosomal scanning and start codon recognition","8663","Reactome",-2.90560676104444,2.09385075739706e-06
"R-HSA-72702","Ribosomal scanning and start codon recognition","1977","Reactome",-2.90560676104444,2.09385075739706e-06
"R-HSA-72702","Ribosomal scanning and start codon recognition","8894","Reactome",-2.90560676104444,2.09385075739706e-06
"R-HSA-72702","Ribosomal scanning and start codon recognition","1975","Reactome",-2.90560676104444,2.09385075739706e-06
"R-HSA-72702","Ribosomal scanning and start codon recognition","51386","Reactome",-2.90560676104444,2.09385075739706e-06
"R-HSA-72702","Ribosomal scanning and start codon recognition","1974","Reactome",-2.90560676104444,2.09385075739706e-06
"R-HSA-72702","Ribosomal scanning and start codon recognition","8669","Reactome",-2.90560676104444,2.09385075739706e-06
"R-HSA-72702","Ribosomal scanning and start codon recognition","1964","Reactome",-2.90560676104444,2.09385075739706e-06
"R-HSA-72702","Ribosomal scanning and start codon recognition","1983","Reactome",-2.90560676104444,2.09385075739706e-06
"R-HSA-159231","Transport of Mature mRNA Derived from an Intronless Transcript","9688","Reactome",-2.83136503871856,2.29647307767282e-06
"R-HSA-159231","Transport of Mature mRNA Derived from an Intronless Transcript","55339","Reactome",-2.83136503871856,2.29647307767282e-06
"R-HSA-159231","Transport of Mature mRNA Derived from an Intronless Transcript","22916","Reactome",-2.83136503871856,2.29647307767282e-06
"R-HSA-159231","Transport of Mature mRNA Derived from an Intronless Transcript","348995","Reactome",-2.83136503871856,2.29647307767282e-06
"R-HSA-159231","Transport of Mature mRNA Derived from an Intronless Transcript","81929","Reactome",-2.83136503871856,2.29647307767282e-06
"R-HSA-159231","Transport of Mature mRNA Derived from an Intronless Transcript","55706","Reactome",-2.83136503871856,2.29647307767282e-06
"R-HSA-159231","Transport of Mature mRNA Derived from an Intronless Transcript","7175","Reactome",-2.83136503871856,2.29647307767282e-06
"R-HSA-159231","Transport of Mature mRNA Derived from an Intronless Transcript","23165","Reactome",-2.83136503871856,2.29647307767282e-06
"R-HSA-159231","Transport of Mature mRNA Derived from an Intronless Transcript","9631","Reactome",-2.83136503871856,2.29647307767282e-06
"R-HSA-159231","Transport of Mature mRNA Derived from an Intronless Transcript","129401","Reactome",-2.83136503871856,2.29647307767282e-06
"R-HSA-159231","Transport of Mature mRNA Derived from an Intronless Transcript","53371","Reactome",-2.83136503871856,2.29647307767282e-06
"R-HSA-159231","Transport of Mature mRNA Derived from an Intronless Transcript","4686","Reactome",-2.83136503871856,2.29647307767282e-06
"R-HSA-159231","Transport of Mature mRNA Derived from an Intronless Transcript","55746","Reactome",-2.83136503871856,2.29647307767282e-06
"R-HSA-159231","Transport of Mature mRNA Derived from an Intronless Transcript","1977","Reactome",-2.83136503871856,2.29647307767282e-06
"R-HSA-159231","Transport of Mature mRNA Derived from an Intronless Transcript","9972","Reactome",-2.83136503871856,2.29647307767282e-06
"R-HSA-159231","Transport of Mature mRNA Derived from an Intronless Transcript","79023","Reactome",-2.83136503871856,2.29647307767282e-06
"R-HSA-159231","Transport of Mature mRNA Derived from an Intronless Transcript","9818","Reactome",-2.83136503871856,2.29647307767282e-06
"R-HSA-159231","Transport of Mature mRNA Derived from an Intronless Transcript","5903","Reactome",-2.83136503871856,2.29647307767282e-06
"R-HSA-159231","Transport of Mature mRNA Derived from an Intronless Transcript","53981","Reactome",-2.83136503871856,2.29647307767282e-06
"R-HSA-159234","Transport of Mature mRNAs Derived from Intronless Transcripts","9688","Reactome",-2.83136503871856,2.29647307767282e-06
"R-HSA-159234","Transport of Mature mRNAs Derived from Intronless Transcripts","55339","Reactome",-2.83136503871856,2.29647307767282e-06
"R-HSA-159234","Transport of Mature mRNAs Derived from Intronless Transcripts","22916","Reactome",-2.83136503871856,2.29647307767282e-06
"R-HSA-159234","Transport of Mature mRNAs Derived from Intronless Transcripts","348995","Reactome",-2.83136503871856,2.29647307767282e-06
"R-HSA-159234","Transport of Mature mRNAs Derived from Intronless Transcripts","81929","Reactome",-2.83136503871856,2.29647307767282e-06
"R-HSA-159234","Transport of Mature mRNAs Derived from Intronless Transcripts","55706","Reactome",-2.83136503871856,2.29647307767282e-06
"R-HSA-159234","Transport of Mature mRNAs Derived from Intronless Transcripts","7175","Reactome",-2.83136503871856,2.29647307767282e-06
"R-HSA-159234","Transport of Mature mRNAs Derived from Intronless Transcripts","23165","Reactome",-2.83136503871856,2.29647307767282e-06
"R-HSA-159234","Transport of Mature mRNAs Derived from Intronless Transcripts","9631","Reactome",-2.83136503871856,2.29647307767282e-06
"R-HSA-159234","Transport of Mature mRNAs Derived from Intronless Transcripts","129401","Reactome",-2.83136503871856,2.29647307767282e-06
"R-HSA-159234","Transport of Mature mRNAs Derived from Intronless Transcripts","53371","Reactome",-2.83136503871856,2.29647307767282e-06
"R-HSA-159234","Transport of Mature mRNAs Derived from Intronless Transcripts","4686","Reactome",-2.83136503871856,2.29647307767282e-06
"R-HSA-159234","Transport of Mature mRNAs Derived from Intronless Transcripts","55746","Reactome",-2.83136503871856,2.29647307767282e-06
"R-HSA-159234","Transport of Mature mRNAs Derived from Intronless Transcripts","1977","Reactome",-2.83136503871856,2.29647307767282e-06
"R-HSA-159234","Transport of Mature mRNAs Derived from Intronless Transcripts","9972","Reactome",-2.83136503871856,2.29647307767282e-06
"R-HSA-159234","Transport of Mature mRNAs Derived from Intronless Transcripts","79023","Reactome",-2.83136503871856,2.29647307767282e-06
"R-HSA-159234","Transport of Mature mRNAs Derived from Intronless Transcripts","9818","Reactome",-2.83136503871856,2.29647307767282e-06
"R-HSA-159234","Transport of Mature mRNAs Derived from Intronless Transcripts","5903","Reactome",-2.83136503871856,2.29647307767282e-06
"R-HSA-159234","Transport of Mature mRNAs Derived from Intronless Transcripts","53981","Reactome",-2.83136503871856,2.29647307767282e-06
"R-HSA-159227","Transport of the SLBP independent Mature mRNA","9688","Reactome",-2.95070161689991,3.0360050792697e-06
"R-HSA-159227","Transport of the SLBP independent Mature mRNA","22916","Reactome",-2.95070161689991,3.0360050792697e-06
"R-HSA-159227","Transport of the SLBP independent Mature mRNA","348995","Reactome",-2.95070161689991,3.0360050792697e-06
"R-HSA-159227","Transport of the SLBP independent Mature mRNA","81929","Reactome",-2.95070161689991,3.0360050792697e-06
"R-HSA-159227","Transport of the SLBP independent Mature mRNA","55706","Reactome",-2.95070161689991,3.0360050792697e-06
"R-HSA-159227","Transport of the SLBP independent Mature mRNA","7175","Reactome",-2.95070161689991,3.0360050792697e-06
"R-HSA-159227","Transport of the SLBP independent Mature mRNA","23165","Reactome",-2.95070161689991,3.0360050792697e-06
"R-HSA-159227","Transport of the SLBP independent Mature mRNA","9631","Reactome",-2.95070161689991,3.0360050792697e-06
"R-HSA-159227","Transport of the SLBP independent Mature mRNA","129401","Reactome",-2.95070161689991,3.0360050792697e-06
"R-HSA-159227","Transport of the SLBP independent Mature mRNA","53371","Reactome",-2.95070161689991,3.0360050792697e-06
"R-HSA-159227","Transport of the SLBP independent Mature mRNA","4686","Reactome",-2.95070161689991,3.0360050792697e-06
"R-HSA-159227","Transport of the SLBP independent Mature mRNA","55746","Reactome",-2.95070161689991,3.0360050792697e-06
"R-HSA-159227","Transport of the SLBP independent Mature mRNA","1977","Reactome",-2.95070161689991,3.0360050792697e-06
"R-HSA-159227","Transport of the SLBP independent Mature mRNA","9972","Reactome",-2.95070161689991,3.0360050792697e-06
"R-HSA-159227","Transport of the SLBP independent Mature mRNA","79023","Reactome",-2.95070161689991,3.0360050792697e-06
"R-HSA-159227","Transport of the SLBP independent Mature mRNA","9818","Reactome",-2.95070161689991,3.0360050792697e-06
"R-HSA-159227","Transport of the SLBP independent Mature mRNA","5903","Reactome",-2.95070161689991,3.0360050792697e-06
